user,lang,langnum
10457,ES,4
10458,IT,8
10459,DE,3
10460,DE,3
10461,TH,18
10462,ZH,20
10463,DE,3
10464,ES,4
10465,ES,4
10466,ES,4
10467,HU,7
10468,FR,6
10469,JA,9
10470,ES,4
10471,DE,3
10472,DE,3
10473,RU,16
10474,IT,8
10475,DE,3
10476,ES,4
10477,FR,6
10478,ES,4
10479,DE,3
10480,RU,16
10481,IT,8
10482,DE,3
10483,ES,4
10484,DE,3
10485,FR,6
10486,DE,3
10487,DE,3
10488,FR,6
10489,RU,16
10490,JA,9
10491,PT,15
10492,DE,3
10493,ZH,20
10494,ZH,20
10495,PT,15
10496,RU,16
10497,ZH,20
10498,DA,2
10499,KO,10
10500,ES,4
10501,DE,3
10502,TH,18
10503,PT,15
10504,JA,9
10505,ZH,20
10506,PT,15
10507,DE,3
10508,DE,3
10509,FR,6
10510,ZH,20
10511,HU,7
10512,FR,6
10513,RU,16
10514,ZH,20
10515,FR,6
10516,DE,3
10517,RU,16
10518,DE,3
10519,RU,16
10520,RU,16
10521,CS,1
10522,ES,4
10523,ES,4
10524,RU,16
10525,ES,4
10526,PT,15
10527,DE,3
10528,DE,3
10529,TH,18
10530,PT,15
10531,ES,4
10532,IT,8
10533,DE,3
10534,SV,17
10535,RU,16
10536,RU,16
10537,CS,1
10538,DE,3
10539,PT,15
10540,KO,10
10541,TR,19
10542,FR,6
10543,ZH,20
10544,RU,16
10545,ES,4
10546,PT,15
10547,ES,4
10548,ZH,20
10549,PT,15
10550,KO,10
10551,PL,14
10552,DE,3
10553,DE,3
10554,JA,9
10555,DE,3
10556,ES,4
10557,IT,8
10558,FR,6
10559,DE,3
10560,DE,3
10561,JA,9
10562,DE,3
10563,KO,10
10564,JA,9
10565,ES,4
10566,DE,3
10567,TR,19
10568,ZH,20
10569,ZH,20
10570,ES,4
10571,FR,6
10572,DE,3
10573,DE,3
10574,ES,4
10575,PL,14
10576,FR,6
10577,FR,6
10578,ZH,20
10579,IT,8
10580,TR,19
10581,ES,4
10582,DE,3
10583,RU,16
10584,TR,19
10585,DE,3
10586,ES,4
10587,DE,3
10588,PT,15
10589,CS,1
10590,RU,16
10591,IT,8
10592,DE,3
10593,DE,3
10594,FR,6
10595,KO,10
10596,FI,5
10597,ES,4
10598,ES,4
10599,DE,3
10600,DA,2
10601,PT,15
10602,FR,6
10603,DE,3
10604,KO,10
10605,PL,14
10606,FR,6
10607,DE,3
10608,DE,3
10609,FR,6
10610,TR,19
10611,DA,2
10612,ES,4
10613,PT,15
10614,ZH,20
10615,DE,3
10616,NL,11
10617,FR,6
10618,RU,16
10619,RU,16
10620,FR,6
10621,FR,6
10622,NL,11
10623,ES,4
10624,TR,19
10625,JA,9
10626,PT,15
10627,ZH,20
10628,FR,6
10629,ES,4
10630,ZH,20
10631,RU,16
10632,PT,15
10633,RU,16
10634,JA,9
10635,RU,16
10636,DE,3
10637,ZH,20
10638,FR,6
10639,FR,6
10640,DE,3
10641,FR,6
10642,DE,3
10643,FR,6
10644,SV,17
10645,DE,3
10646,ZH,20
10647,DE,3
10648,KO,10
10649,IT,8
10650,PT,15
10651,DE,3
10652,ES,4
10653,HU,7
10654,PT,15
10655,FR,6
10656,ES,4
10657,PL,14
10658,FR,6
10659,FR,6
10660,DE,3
10661,FR,6
10662,FR,6
10663,DE,3
10664,DE,3
10665,FR,6
10666,CS,1
10667,KO,10
10668,ES,4
10669,DE,3
10670,FR,6
10671,ZH,20
10672,KO,10
10673,DE,3
10674,RU,16
10675,DE,3
10676,FR,6
10677,PT,15
10678,ZH,20
10679,FR,6
10680,DE,3
10681,PT,15
10682,DE,3
10683,ES,4
10684,ES,4
10685,RU,16
10686,RU,16
10687,DE,3
10688,RU,16
10689,DE,3
10690,DE,3
10691,PL,14
10692,FR,6
10693,SV,17
10694,ZH,20
10695,DE,3
10696,DE,3
10697,RU,16
10698,ES,4
10699,PL,14
10700,DE,3
10701,CS,1
10702,JA,9
10703,DE,3
10704,ZH,20
10705,RU,16
10706,RU,16
10707,DE,3
10708,ES,4
10709,DE,3
10710,FR,6
10711,DE,3
10712,RU,16
10713,ES,4
10714,ZH,20
10715,PT,15
10716,CS,1
10717,ES,4
10718,ZH,20
10719,RU,16
10720,DE,3
10721,RU,16
10722,DE,3
10723,FI,5
10724,CS,1
10725,TH,18
10726,ES,4
10727,ES,4
10728,ES,4
10729,ES,4
10730,DE,3
10731,PL,14
10732,ZH,20
10733,DE,3
10734,DE,3
10735,PT,15
10736,DE,3
10737,ZH,20
10738,DE,3
10739,HU,7
10740,DE,3
10741,IT,8
10742,DE,3
10743,DE,3
10744,DE,3
10745,RU,16
10746,DE,3
10747,ES,4
10748,DE,3
10749,DE,3
10750,FR,6
10751,PT,15
10752,DE,3
10753,DE,3
10754,DE,3
10755,KO,10
10756,FR,6
10757,DA,2
10758,ZH,20
10759,FR,6
10760,ES,4
10761,ES,4
10762,DE,3
10763,DE,3
10764,RU,16
10765,DE,3
10766,DE,3
10767,ES,4
10768,RU,16
10769,KO,10
10770,KO,10
10771,IT,8
10772,DE,3
10773,RU,16
10774,FR,6
10775,FR,6
10776,ES,4
10777,DE,3
10778,ES,4
10779,RU,16
10780,ES,4
10781,ZH,20
10782,DE,3
10783,KO,10
10784,RU,16
10785,ES,4
10786,IT,8
10787,DE,3
10788,FR,6
10789,FR,6
10790,DE,3
10791,RU,16
10792,ES,4
10793,RU,16
10794,TR,19
10795,DE,3
10796,ES,4
10797,FR,6
10798,DE,3
10799,DE,3
10800,TR,19
10801,RU,16
10802,RU,16
10803,DE,3
10804,JA,9
10805,RU,16
10806,FR,6
10807,ES,4
10808,FR,6
10809,RU,16
10810,DE,3
10811,DE,3
10812,DE,3
10813,IT,8
10814,ES,4
10815,RU,16
10816,RU,16
10817,PL,14
10818,PL,14
10819,FR,6
10820,RU,16
10821,DE,3
10822,KO,10
10823,FR,6
10824,DE,3
10825,TH,18
10826,CS,1
10827,DE,3
10828,DE,3
10829,ES,4
10830,ES,4
10831,DE,3
10832,RU,16
10833,DE,3
10834,FR,6
10835,ES,4
10836,RU,16
10837,FR,6
10838,PL,14
10839,SV,17
10840,CS,1
10841,PT,15
10842,TR,19
10843,DE,3
10844,PT,15
10845,NL,11
10846,RU,16
10847,RU,16
10848,SV,17
10849,CS,1
10850,NO,12
10851,ZH,20
10852,KO,10
10853,ES,4
10854,IT,8
10855,FR,6
10856,DE,3
10857,DE,3
10858,PT,15
10859,DE,3
10860,DE,3
10861,ES,4
10862,FR,6
10863,ES,4
10864,DE,3
10865,OTHER,13
10866,DA,2
10867,ES,4
10868,RU,16
10869,FR,6
10870,FR,6
10871,DE,3
10872,DE,3
10873,ZH,20
10874,CS,1
10875,ES,4
10876,ES,4
10877,DE,3
10878,DE,3
10879,RU,16
10880,RU,16
10881,NO,12
10882,DE,3
10883,FR,6
10884,DE,3
10885,NL,11
10886,FR,6
10887,CS,1
10888,RU,16
10889,DE,3
10890,PT,15
10891,RU,16
10892,TR,19
10893,FI,5
10894,DE,3
10895,TR,19
10896,DE,3
10897,PT,15
10898,FR,6
10899,DE,3
10900,ES,4
10901,RU,16
10902,DE,3
10903,RU,16
10904,RU,16
10905,FR,6
10906,DE,3
10907,RU,16
10908,ZH,20
10909,FR,6
10910,TR,19
10911,DE,3
10912,FR,6
10913,DE,3
10914,DE,3
10915,RU,16
10916,FR,6
10917,DE,3
10918,NO,12
10919,ZH,20
10920,DA,2
10921,ZH,20
10922,ES,4
10923,ZH,20
10924,ES,4
10925,ES,4
10926,ES,4
10927,RU,16
10928,PT,15
10929,JA,9
10930,ES,4
10931,CS,1
10932,FR,6
10933,ES,4
10934,RU,16
10935,NO,12
10936,DE,3
10937,RU,16
10938,NL,11
10939,DE,3
10940,PT,15
10941,DE,3
10942,DE,3
10943,DE,3
10944,DE,3
10945,TR,19
10946,ZH,20
10947,RU,16
10948,KO,10
10949,DE,3
10950,DA,2
10951,DE,3
10952,RU,16
10953,DE,3
10954,FR,6
10955,PT,15
10956,PT,15
10957,DE,3
10958,PL,14
10959,DE,3
10960,RU,16
10961,DE,3
10962,FR,6
10963,ZH,20
10964,DE,3
10965,ZH,20
10966,ES,4
10967,ZH,20
10968,RU,16
10969,TR,19
10970,SV,17
10971,TH,18
10972,DE,3
10973,DE,3
10974,DE,3
10975,FR,6
10976,ES,4
10977,ES,4
10978,FR,6
10979,FR,6
10980,RU,16
10981,DE,3
10982,FR,6
10983,ES,4
10984,ZH,20
10985,ZH,20
10986,OTHER,13
10987,PL,14
10988,RU,16
10989,DE,3
10990,ES,4
10991,TR,19
10992,ES,4
10993,PL,14
10994,DE,3
10995,IT,8
10996,NL,11
10997,RU,16
10998,DE,3
10999,ES,4
11000,FR,6
11001,FR,6
11002,ES,4
11003,DE,3
11004,DE,3
11005,SV,17
11006,FR,6
11007,SV,17
11008,DE,3
11009,FR,6
11010,ES,4
11011,RU,16
11012,DE,3
11013,FR,6
11014,IT,8
11015,RU,16
11016,DE,3
11017,ES,4
11018,FR,6
11019,ES,4
11020,PT,15
11021,FR,6
11022,PT,15
11023,FR,6
11024,FR,6
11025,DE,3
11026,ZH,20
11027,HU,7
11028,ES,4
11029,FR,6
11030,DE,3
11031,ES,4
11032,DE,3
11033,DE,3
11034,ES,4
11035,DE,3
11036,ZH,20
11037,ZH,20
11038,DE,3
11039,DE,3
11040,FR,6
11041,IT,8
11042,ES,4
11043,ES,4
11044,FR,6
11045,DA,2
11046,DE,3
11047,DA,2
11048,ES,4
11049,FI,5
11050,PL,14
11051,DE,3
11052,RU,16
11053,RU,16
11054,ES,4
11055,DE,3
11056,ZH,20
11057,DE,3
11058,FR,6
11059,ES,4
11060,SV,17
11061,FR,6
11062,PT,15
11063,DE,3
11064,PL,14
11065,DE,3
11066,ZH,20
11067,IT,8
11068,ES,4
11069,DE,3
11070,FR,6
11071,NL,11
11072,DE,3
11073,PL,14
11074,ZH,20
11075,ZH,20
11076,FR,6
11077,DE,3
11078,FR,6
11079,KO,10
11080,FR,6
11081,ZH,20
11082,PL,14
11083,DE,3
11084,DE,3
11085,FR,6
11086,DE,3
11087,DE,3
11088,FR,6
11089,FI,5
11090,DE,3
11091,ZH,20
11092,RU,16
11093,ES,4
11094,OTHER,13
11095,FR,6
11096,DE,3
11097,FR,6
11098,DE,3
11099,RU,16
11100,DE,3
11101,PT,15
11102,ZH,20
11103,ES,4
11104,DA,2
11105,ZH,20
11106,FR,6
11107,ES,4
11108,FR,6
11109,KO,10
11110,FR,6
11111,KO,10
11112,FI,5
11113,ZH,20
11114,ZH,20
11115,FR,6
11116,DE,3
11117,DE,3
11118,DE,3
11119,IT,8
11120,DE,3
11121,TR,19
11122,PT,15
11123,ES,4
11124,ES,4
11125,PT,15
11126,RU,16
11127,RU,16
11128,PT,15
11129,ES,4
11130,PT,15
11131,RU,16
11132,JA,9
11133,ZH,20
11134,RU,16
11135,HU,7
11136,RU,16
11137,PL,14
11138,DE,3
11139,DE,3
11140,DE,3
11141,RU,16
11142,RU,16
11143,RU,16
11144,DE,3
11145,ES,4
11146,PT,15
11147,TH,18
11148,FR,6
11149,DE,3
11150,TH,18
11151,DE,3
11152,DE,3
11153,PT,15
11154,ZH,20
11155,TR,19
11156,SV,17
11157,FR,6
11158,DE,3
11159,ES,4
11160,RU,16
11161,ZH,20
11162,PT,15
11163,PL,14
11164,FR,6
11165,PT,15
11166,PT,15
11167,PL,14
11168,ZH,20
11169,FR,6
11170,DE,3
11171,DE,3
11172,DE,3
11173,JA,9
11174,SV,17
11175,SV,17
11176,DE,3
11177,IT,8
11178,FR,6
11179,ES,4
11180,DE,3
11181,FR,6
11182,ZH,20
11183,ES,4
11184,DE,3
11185,RU,16
11186,RU,16
11187,KO,10
11188,ES,4
11189,HU,7
11190,DA,2
11191,FR,6
11192,RU,16
11193,ES,4
11194,IT,8
11195,DE,3
11196,ES,4
11197,KO,10
11198,FI,5
11199,FR,6
11200,ES,4
11201,RU,16
11202,JA,9
11203,ES,4
11204,DE,3
11205,PT,15
11206,NO,12
11207,FR,6
11208,FI,5
11209,PT,15
11210,ES,4
11211,ZH,20
11212,DA,2
11213,PL,14
11214,ES,4
11215,CS,1
11216,DE,3
11217,KO,10
11218,ES,4
11219,FR,6
11220,CS,1
11221,PT,15
11222,FR,6
11223,FR,6
11224,TR,19
11225,FR,6
11226,TH,18
11227,FR,6
11228,RU,16
11229,FR,6
11230,ZH,20
11231,PL,14
11232,ES,4
11233,FR,6
11234,ZH,20
11235,IT,8
11236,DE,3
11237,RU,16
11238,PL,14
11239,ZH,20
11240,DA,2
11241,FR,6
11242,ZH,20
11243,DE,3
11244,FR,6
11245,FR,6
11246,ES,4
11247,KO,10
11248,NL,11
11249,FR,6
11250,DE,3
11251,IT,8
11252,DE,3
11253,OTHER,13
11254,ES,4
11255,CS,1
11256,ZH,20
11257,FR,6
11258,ES,4
11259,HU,7
11260,ES,4
11261,RU,16
11262,FR,6
11263,FR,6
11264,FR,6
11265,KO,10
11266,FR,6
11267,RU,16
11268,RU,16
11269,ES,4
11270,PT,15
11271,HU,7
11272,CS,1
11273,ZH,20
11274,PT,15
11275,IT,8
11276,ES,4
11277,ZH,20
11278,PL,14
11279,RU,16
11280,RU,16
11281,TR,19
11282,DE,3
11283,ZH,20
11284,ES,4
11285,RU,16
11286,ES,4
11287,FR,6
11288,DE,3
11289,DA,2
11290,RU,16
11291,DE,3
11292,RU,16
11293,DE,3
11294,DE,3
11295,JA,9
11296,ZH,20
11297,DE,3
11298,ES,4
11299,DE,3
11300,FR,6
11301,PL,14
11302,PT,15
11303,ZH,20
11304,ES,4
11305,DA,2
11306,ZH,20
11307,FR,6
11308,SV,17
11309,DE,3
11310,ES,4
11311,PL,14
11312,DE,3
11313,CS,1
11314,ZH,20
11315,SV,17
11316,JA,9
11317,DE,3
11318,ZH,20
11319,JA,9
11320,FI,5
11321,ZH,20
11322,ZH,20
11323,DE,3
11324,DE,3
11325,NO,12
11326,DE,3
11327,ES,4
11328,DE,3
11329,DE,3
11330,PL,14
11331,FR,6
11332,DE,3
11333,ZH,20
11334,FR,6
11335,PT,15
11336,DE,3
11337,ES,4
11338,FR,6
11339,FR,6
11340,FR,6
11341,ES,4
11342,ZH,20
11343,RU,16
11344,ES,4
11345,FR,6
11346,OTHER,13
11347,FR,6
11348,DE,3
11349,ES,4
11350,DE,3
11351,DE,3
11352,IT,8
11353,DE,3
11354,HU,7
11355,FI,5
11356,RU,16
11357,DE,3
11358,FR,6
11359,CS,1
11360,DE,3
11361,ES,4
11362,FR,6
11363,RU,16
11364,RU,16
11365,FR,6
11366,DE,3
11367,ZH,20
11368,DE,3
11369,FI,5
11370,FR,6
11371,ES,4
11372,ZH,20
11373,ZH,20
11374,ZH,20
11375,DE,3
11376,RU,16
11377,DE,3
11378,ZH,20
11379,FI,5
11380,DE,3
11381,IT,8
11382,DE,3
11383,FR,6
11384,FR,6
11385,DE,3
11386,DE,3
11387,DA,2
11388,FR,6
11389,DE,3
11390,ES,4
11391,SV,17
11392,DE,3
11393,ZH,20
11394,ZH,20
11395,ES,4
11396,FR,6
11397,PT,15
11398,FR,6
11399,OTHER,13
11400,RU,16
11401,SV,17
11402,ZH,20
11403,RU,16
11404,RU,16
11405,ES,4
11406,DE,3
11407,DE,3
11408,ES,4
11409,CS,1
11410,RU,16
11411,RU,16
11412,FR,6
11413,DE,3
11414,FR,6
11415,DA,2
11416,RU,16
11417,DE,3
11418,DE,3
11419,FR,6
11420,ZH,20
11421,DE,3
11422,FR,6
11423,DE,3
11424,ES,4
11425,ES,4
11426,FR,6
11427,TR,19
11428,CS,1
11429,ES,4
11430,FR,6
11431,ZH,20
11432,DE,3
11433,IT,8
11434,JA,9
11435,RU,16
11436,ES,4
11437,TH,18
11438,DE,3
11439,FR,6
11440,RU,16
11441,CS,1
11442,TH,18
11443,DA,2
11444,DE,3
11445,ES,4
11446,ES,4
11447,DA,2
11448,DE,3
11449,RU,16
11450,DE,3
11451,HU,7
11452,FR,6
11453,ZH,20
11454,ES,4
11455,PT,15
11456,DE,3
11457,DE,3
11458,ES,4
11459,ES,4
11460,RU,16
11461,PT,15
11462,PT,15
11463,ZH,20
11464,RU,16
11465,FR,6
11466,TR,19
11467,ES,4
11468,PT,15
11469,RU,16
11470,FR,6
11471,RU,16
11472,FI,5
11473,ES,4
11474,JA,9
11475,FR,6
11476,DE,3
11477,KO,10
11478,DE,3
11479,KO,10
11480,TH,18
11481,DE,3
11482,DE,3
11483,KO,10
11484,DE,3
11485,IT,8
11486,DE,3
11487,PT,15
11488,PT,15
11489,PT,15
11490,PL,14
11491,CS,1
11492,FR,6
11493,OTHER,13
11494,RU,16
11495,FR,6
11496,DE,3
11497,FR,6
11498,DE,3
11499,TH,18
11500,ES,4
11501,DE,3
11502,FR,6
11503,RU,16
11504,ES,4
11505,ES,4
11506,KO,10
11507,DE,3
11508,DE,3
11509,PL,14
11510,ZH,20
11511,NO,12
11512,FI,5
11513,FR,6
11514,PL,14
11515,KO,10
11516,PT,15
11517,DE,3
11518,DE,3
11519,ES,4
11520,KO,10
11521,ZH,20
11522,FR,6
11523,DE,3
11524,SV,17
11525,RU,16
11526,FI,5
11527,ES,4
11528,ZH,20
11529,KO,10
11530,DE,3
11531,DE,3
11532,DE,3
11533,CS,1
11534,DE,3
11535,ZH,20
11536,FR,6
11537,RU,16
11538,KO,10
11539,FR,6
11540,FR,6
11541,ES,4
11542,CS,1
11543,NO,12
11544,PL,14
11545,PT,15
11546,CS,1
11547,JA,9
11548,DE,3
11549,ES,4
11550,IT,8
11551,ZH,20
11552,DE,3
11553,FR,6
11554,DE,3
11555,NL,11
11556,TR,19
11557,ZH,20
11558,ES,4
11559,RU,16
11560,FR,6
11561,DE,3
11562,RU,16
11563,SV,17
11564,ZH,20
11565,DE,3
11566,ZH,20
11567,ES,4
11568,KO,10
11569,CS,1
11570,DE,3
11571,KO,10
11572,CS,1
11573,FR,6
11574,TR,19
11575,FR,6
11576,NL,11
11577,PT,15
11578,CS,1
11579,DE,3
11580,FR,6
11581,FR,6
11582,FR,6
11583,RU,16
11584,ZH,20
11585,DE,3
11586,PT,15
11587,OTHER,13
11588,PT,15
11589,DE,3
11590,FR,6
11591,ZH,20
11592,DE,3
11593,RU,16
11594,DE,3
11595,TH,18
11596,FR,6
11597,ZH,20
11598,ES,4
11599,DE,3
11600,ES,4
11601,HU,7
11602,DE,3
11603,PT,15
11604,RU,16
11605,ES,4
11606,PT,15
11607,FR,6
11608,RU,16
11609,DE,3
11610,CS,1
11611,IT,8
11612,KO,10
11613,ZH,20
11614,PL,14
11615,CS,1
11616,PT,15
11617,RU,16
11618,ES,4
11619,FR,6
11620,ES,4
11621,NO,12
11622,ES,4
11623,FR,6
11624,PL,14
11625,ES,4
11626,PT,15
11627,ES,4
11628,ZH,20
11629,DE,3
11630,DE,3
11631,RU,16
11632,JA,9
11633,RU,16
11634,IT,8
11635,DE,3
11636,ZH,20
11637,ES,4
11638,FR,6
11639,DE,3
11640,IT,8
11641,OTHER,13
11642,DE,3
11643,DE,3
11644,NO,12
11645,DE,3
11646,FR,6
11647,NO,12
11648,JA,9
11649,RU,16
11650,ZH,20
11651,FI,5
11652,PL,14
11653,ZH,20
11654,IT,8
11655,DA,2
11656,ES,4
11657,TH,18
11658,FR,6
11659,RU,16
11660,FR,6
11661,CS,1
11662,PT,15
11663,FR,6
11664,SV,17
11665,HU,7
11666,DE,3
11667,DE,3
11668,PL,14
11669,ES,4
11670,ES,4
11671,RU,16
11672,DE,3
11673,FR,6
11674,SV,17
11675,ES,4
11676,ES,4
11677,NO,12
11678,ES,4
11679,TH,18
11680,ZH,20
11681,ES,4
11682,RU,16
11683,PT,15
11684,RU,16
11685,RU,16
11686,DE,3
11687,IT,8
11688,TR,19
11689,DE,3
11690,ES,4
11691,PT,15
11692,NO,12
11693,ZH,20
11694,HU,7
11695,PL,14
11696,FI,5
11697,RU,16
11698,FR,6
11699,FR,6
11700,FR,6
11701,FR,6
11702,OTHER,13
11703,ZH,20
11704,ES,4
11705,DE,3
11706,FR,6
11707,ES,4
11708,RU,16
11709,HU,7
11710,ES,4
11711,DE,3
11712,ZH,20
11713,RU,16
11714,IT,8
11715,DE,3
11716,DE,3
11717,NL,11
11718,FR,6
11719,RU,16
11720,JA,9
11721,FR,6
11722,ES,4
11723,JA,9
11724,OTHER,13
11725,NL,11
11726,FR,6
11727,DE,3
11728,DE,3
11729,ES,4
11730,FR,6
11731,ES,4
11732,FR,6
11733,ZH,20
11734,DE,3
11735,FR,6
11736,DE,3
11737,JA,9
11738,DE,3
11739,ES,4
11740,ES,4
11741,IT,8
11742,ZH,20
11743,SV,17
11744,ES,4
11745,ZH,20
11746,ES,4
11747,ES,4
11748,ZH,20
11749,FR,6
11750,TR,19
11751,ZH,20
11752,DE,3
11753,FR,6
11754,FR,6
11755,FR,6
11756,FR,6
11757,RU,16
11758,FR,6
11759,FR,6
11760,ZH,20
11761,DE,3
11762,FR,6
11763,FR,6
11764,DE,3
11765,FR,6
11766,JA,9
11767,ZH,20
11768,RU,16
11769,RU,16
11770,ZH,20
11771,RU,16
11772,FR,6
11773,DE,3
11774,CS,1
11775,PL,14
11776,ES,4
11777,IT,8
11778,ZH,20
11779,FR,6
11780,IT,8
11781,RU,16
11782,ES,4
11783,TH,18
11784,RU,16
11785,FR,6
11786,FI,5
11787,TR,19
11788,FR,6
11789,FR,6
11790,FR,6
11791,RU,16
11792,CS,1
11793,ES,4
11794,FR,6
11795,DE,3
11796,PT,15
11797,RU,16
11798,TR,19
11799,DE,3
11800,ES,4
11801,ZH,20
11802,ES,4
11803,ZH,20
11804,ZH,20
11805,FI,5
11806,RU,16
11807,FR,6
11808,FR,6
11809,FR,6
11810,FR,6
11811,DE,3
11812,DE,3
11813,PT,15
11814,DE,3
11815,OTHER,13
11816,DE,3
11817,PT,15
11818,RU,16
11819,ES,4
11820,FR,6
11821,TR,19
11822,RU,16
11823,DE,3
11824,FR,6
11825,DE,3
11826,DE,3
11827,KO,10
11828,RU,16
11829,SV,17
11830,FR,6
11831,FR,6
11832,DE,3
11833,ES,4
11834,FR,6
11835,TR,19
11836,DE,3
11837,DE,3
11838,PT,15
11839,CS,1
11840,ZH,20
11841,ES,4
11842,FR,6
11843,ES,4
11844,NL,11
11845,ES,4
11846,RU,16
11847,DE,3
11848,SV,17
11849,FR,6
11850,TH,18
11851,FR,6
11852,JA,9
11853,DE,3
11854,FR,6
11855,ES,4
11856,DE,3
11857,RU,16
11858,DE,3
11859,RU,16
11860,PT,15
11861,DE,3
11862,ES,4
11863,ES,4
11864,FR,6
11865,ES,4
11866,FI,5
11867,RU,16
11868,FR,6
11869,DE,3
11870,ZH,20
11871,RU,16
11872,TR,19
11873,DE,3
11874,ES,4
11875,FR,6
11876,DE,3
11877,DE,3
11878,TH,18
11879,RU,16
11880,RU,16
11881,DE,3
11882,IT,8
11883,TR,19
11884,IT,8
11885,ES,4
11886,DE,3
11887,IT,8
11888,JA,9
11889,FR,6
11890,JA,9
11891,FR,6
11892,RU,16
11893,ES,4
11894,ES,4
11895,CS,1
11896,DE,3
11897,RU,16
11898,DE,3
11899,FR,6
11900,DE,3
11901,DA,2
11902,DE,3
11903,IT,8
11904,DE,3
11905,ZH,20
11906,FR,6
11907,SV,17
11908,IT,8
11909,DE,3
11910,ZH,20
11911,DE,3
11912,CS,1
11913,FR,6
11914,FR,6
11915,FR,6
11916,FI,5
11917,FR,6
11918,FR,6
11919,ES,4
11920,NL,11
11921,DE,3
11922,RU,16
11923,RU,16
11924,KO,10
11925,ZH,20
11926,DE,3
11927,ES,4
11928,TH,18
11929,ES,4
11930,DE,3
11931,FR,6
11932,RU,16
11933,NL,11
11934,PT,15
11935,ES,4
11936,FR,6
11937,ZH,20
11938,ZH,20
11939,ES,4
11940,TR,19
11941,RU,16
11942,PL,14
11943,RU,16
11944,RU,16
11945,DE,3
11946,SV,17
11947,DE,3
11948,RU,16
11949,ZH,20
11950,DE,3
11951,CS,1
11952,ZH,20
11953,RU,16
11954,NL,11
11955,ES,4
11956,FR,6
11957,DE,3
11958,KO,10
11959,KO,10
11960,ZH,20
11961,DE,3
11962,DE,3
11963,FR,6
11964,TR,19
11965,ES,4
11966,FR,6
11967,PT,15
11968,ES,4
11969,DE,3
11970,ES,4
11971,DE,3
11972,ZH,20
11973,RU,16
11974,KO,10
11975,DE,3
11976,FR,6
11977,DE,3
11978,PL,14
11979,FR,6
11980,DE,3
11981,ZH,20
11982,ES,4
11983,DE,3
11984,TR,19
11985,ES,4
11986,DE,3
11987,ES,4
11988,ES,4
11989,FI,5
11990,DE,3
11991,FR,6
11992,JA,9
11993,TH,18
11994,FR,6
11995,DE,3
11996,ZH,20
11997,DE,3
11998,IT,8
11999,DE,3
12000,FR,6
12001,RU,16
12002,PL,14
12003,ZH,20
12004,JA,9
12005,RU,16
12006,SV,17
12007,DE,3
12008,ES,4
12009,ES,4
12010,RU,16
12011,TR,19
12012,DE,3
12013,PT,15
12014,DE,3
12015,ES,4
12016,DE,3
12017,DE,3
12018,FR,6
12019,FR,6
12020,ES,4
12021,ZH,20
12022,RU,16
12023,NL,11
12024,OTHER,13
12025,DE,3
12026,CS,1
12027,PT,15
12028,DE,3
12029,RU,16
12030,ES,4
12031,DA,2
12032,CS,1
12033,ZH,20
12034,ZH,20
12035,ES,4
12036,FR,6
12037,RU,16
12038,PL,14
12039,DE,3
12040,ZH,20
12041,ZH,20
12042,TR,19
12043,IT,8
12044,ES,4
12045,PT,15
12046,RU,16
12047,FR,6
12048,FR,6
12049,FI,5
12050,FR,6
12051,RU,16
12052,JA,9
12053,TH,18
12054,DA,2
12055,ES,4
12056,RU,16
12057,RU,16
12058,KO,10
12059,KO,10
12060,PT,15
12061,ZH,20
12062,DE,3
12063,CS,1
12064,ES,4
12065,ES,4
12066,TR,19
12067,ES,4
12068,FR,6
12069,FR,6
12070,DE,3
12071,RU,16
12072,ES,4
12073,DE,3
12074,ES,4
12075,FR,6
12076,PT,15
12077,FR,6
12078,ES,4
12079,PT,15
12080,ES,4
12081,RU,16
12082,ZH,20
12083,OTHER,13
12084,RU,16
12085,FR,6
12086,ES,4
12087,FR,6
12088,RU,16
12089,OTHER,13
12090,RU,16
12091,ZH,20
12092,FR,6
12093,IT,8
12094,RU,16
12095,DE,3
12096,PL,14
12097,DA,2
12098,TR,19
12099,FR,6
12100,RU,16
12101,ZH,20
12102,ES,4
12103,JA,9
12104,IT,8
12105,SV,17
12106,ZH,20
12107,FR,6
12108,TH,18
12109,FR,6
12110,RU,16
12111,RU,16
12112,FR,6
12113,PT,15
12114,DE,3
12115,DE,3
12116,ZH,20
12117,ES,4
12118,ZH,20
12119,ES,4
12120,FR,6
12121,FI,5
12122,RU,16
12123,DE,3
12124,ES,4
12125,NL,11
12126,PL,14
12127,DA,2
12128,RU,16
12129,SV,17
12130,PT,15
12131,KO,10
12132,FR,6
12133,PT,15
12134,FR,6
12135,FR,6
12136,CS,1
12137,DE,3
12138,IT,8
12139,DE,3
12140,FR,6
12141,FR,6
12142,IT,8
12143,ES,4
12144,ZH,20
12145,DE,3
12146,DE,3
12147,ES,4
12148,FR,6
12149,DE,3
12150,FR,6
12151,RU,16
12152,JA,9
12153,PL,14
12154,RU,16
12155,DE,3
12156,DE,3
12157,DE,3
12158,NL,11
12159,FR,6
12160,NL,11
12161,RU,16
12162,RU,16
12163,JA,9
12164,ES,4
12165,RU,16
12166,SV,17
12167,PT,15
12168,FR,6
12169,ZH,20
12170,FR,6
12171,DE,3
12172,FR,6
12173,RU,16
12174,RU,16
12175,RU,16
12176,JA,9
12177,PT,15
12178,RU,16
12179,FR,6
12180,DE,3
12181,DE,3
12182,TH,18
