views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
1298,0,1717,2014-01-29,2018-10-12,4682,0,EN,1
993,1,2512,2011-11-24,2018-10-10,4683,0,OTHER,0
676,1,984,2016-01-25,2018-10-05,4684,0,EN,1
11256,1,1664,2014-03-20,2018-10-09,4685,0,EN,1
2078,0,1029,2015-12-17,2018-10-11,4686,0,EN,1
238,1,1607,2014-04-22,2018-09-15,4687,0,EN,0
28444,0,1084,2015-10-24,2018-10-12,4688,0,EN,1
40183,0,2572,2011-09-27,2018-10-12,4689,0,DE,1
6462,0,1557,2014-07-05,2018-10-09,4690,0,EN,0
1025,1,1585,2014-05-05,2018-09-06,4691,0,EN,0
6083,0,2401,2012-03-16,2018-10-12,4692,0,EN,1
2214,1,526,2017-05-02,2018-10-10,4693,0,EN,0
1680,1,2445,2012-02-01,2018-10-12,4694,0,EN,0
11246,1,2807,2011-02-03,2018-10-11,4695,0,EN,0
1045,0,1034,2015-10-13,2018-08-12,4696,0,EN,0
15635,1,2399,2012-03-18,2018-10-12,4697,0,EN,1
2168,1,606,2017-02-12,2018-10-11,4698,0,EN,1
6819,0,204,2018-03-22,2018-10-12,4699,0,EN,1
1193,0,422,2017-08-16,2018-10-12,4700,0,PL,0
496,0,540,2017-03-23,2018-09-14,4701,0,EN,0
44640,1,1482,2014-09-21,2018-10-12,4702,0,ES,1
837452,1,1981,2013-05-10,2018-10-12,4703,0,EN,1
615,1,1220,2015-06-01,2018-10-03,4704,0,EN,0
57427,1,1057,2015-11-16,2018-10-08,4705,0,EN,1
2202,1,1447,2014-09-16,2018-09-02,4706,0,EN,0
620,1,151,2018-04-18,2018-09-16,4707,0,EN,1
1399768,0,2060,2013-02-20,2018-10-12,4708,0,DE,0
2357,0,2384,2012-03-31,2018-10-10,4709,0,EN,0
1561,0,1667,2013-11-10,2018-06-04,4710,1,EN,0
2171,1,1197,2015-07-01,2018-10-10,4711,0,EN,0
222912,1,3155,2010-02-21,2018-10-12,4712,0,EN,0
1236343,1,2232,2012-09-01,2018-10-12,4713,0,DE,0
233,0,2425,2012-02-18,2018-10-09,4714,0,EN,0
2399,1,1442,2014-10-31,2018-10-12,4715,0,EN,1
24161,1,2226,2012-09-07,2018-10-12,4716,0,EN,1
278,0,1482,2014-09-21,2018-10-12,4717,0,EN,0
2974,1,909,2016-03-19,2018-09-14,4718,0,EN,0
1588,1,1962,2013-05-29,2018-10-12,4719,0,EN,1
770,1,505,2017-05-08,2018-09-25,4720,0,EN,0
2974,1,403,2017-09-01,2018-10-09,4721,0,EN,1
386,0,2309,2012-06-16,2018-10-12,4722,0,EN,0
9586,0,1598,2014-05-28,2018-10-12,4723,0,EN,1
2993,1,1695,2014-02-20,2018-10-12,4724,0,EN,1
5917,1,1734,2014-01-07,2018-10-07,4725,0,EN,0
5394,0,1678,2014-03-03,2018-10-06,4726,0,EN,1
64474,0,1320,2015-03-02,2018-10-12,4727,0,EN,1
2142,0,1769,2013-12-04,2018-10-08,4728,0,CS,0
9216,1,1444,2014-10-24,2018-10-07,4729,0,ZH,1
346837,0,2254,2012-08-10,2018-10-12,4730,0,EN,1
3678,1,2550,2011-10-18,2018-10-11,4731,0,EN,1
44648,1,1141,2015-08-28,2018-10-12,4732,0,EN,0
791,0,2532,2011-08-16,2018-07-22,4733,0,SV,0
7266,1,2263,2012-07-31,2018-10-11,4734,0,EN,0
9779,0,1869,2013-08-20,2018-10-02,4735,0,DE,0
10320,0,2129,2012-12-13,2018-10-12,4736,0,JA,1
7653,0,1431,2014-11-05,2018-10-06,4737,0,EN,1
1840,0,1523,2014-07-28,2018-09-28,4738,0,EN,0
162,0,1989,2013-04-09,2018-09-19,4739,0,FR,0
1615,1,504,2017-05-17,2018-10-03,4740,0,PT,1
2720,0,448,2017-07-21,2018-10-12,4741,0,FR,1
3027,1,1763,2013-11-24,2018-09-22,4742,0,EN,0
382,1,1991,2013-04-27,2018-10-09,4743,0,FR,0
10727,1,855,2016-06-09,2018-10-12,4744,0,DE,1
2586,0,2242,2012-08-20,2018-10-10,4745,0,PT,0
55387,1,2142,2012-11-07,2018-09-19,4746,0,EN,1
91,0,1676,2014-03-10,2018-10-11,4747,0,EN,0
2639,1,831,2016-07-03,2018-10-12,4748,0,EN,1
801,0,1548,2014-06-14,2018-09-09,4749,0,EN,0
2742,1,1728,2014-01-18,2018-10-12,4750,0,EN,0
12175,1,2322,2012-06-03,2018-10-12,4751,0,EN,1
1963,1,2330,2012-05-26,2018-10-12,4752,0,FR,1
3281,1,150,2018-05-12,2018-10-09,4753,0,RU,1
6209,1,2182,2012-10-21,2018-10-12,4754,0,EN,1
12974,0,1264,2015-04-27,2018-10-12,4755,0,KO,0
1784,0,385,2017-09-17,2018-10-07,4756,0,EN,0
3457,0,1099,2015-10-09,2018-10-12,4757,0,EN,1
6692,1,952,2016-03-03,2018-10-11,4758,0,EN,1
43050,1,1337,2015-02-13,2018-10-12,4759,0,EN,1
698,1,897,2016-04-26,2018-10-10,4760,0,EN,0
35860,0,1963,2013-05-28,2018-10-12,4761,0,RU,0
1211,0,2090,2012-10-25,2018-07-16,4762,0,FR,0
27657,0,2255,2012-08-09,2018-10-12,4763,0,EN,1
1512,0,2639,2011-07-21,2018-10-11,4764,0,EN,0
21301,0,1070,2015-10-07,2018-09-11,4765,0,ZH,0
2682,0,2052,2013-02-21,2018-10-05,4766,0,EN,1
764,0,1800,2013-05-09,2018-04-13,4767,1,RU,0
1622,1,2132,2012-12-08,2018-10-10,4768,0,EN,0
1008,1,928,2016-03-15,2018-09-29,4769,0,PT,0
2293,0,1641,2014-04-09,2018-10-06,4770,0,EN,0
5612,1,1715,2014-01-28,2018-10-09,4771,0,EN,1
2436,1,3083,2010-04-18,2018-09-26,4772,0,EN,1
1074,1,963,2016-02-21,2018-10-11,4773,0,HU,0
784,0,1958,2013-05-07,2018-09-16,4774,0,EN,1
4654,1,665,2016-12-16,2018-10-12,4775,0,DE,1
7815,0,907,2016-04-18,2018-10-12,4776,0,EN,1
5949,1,1760,2013-12-17,2018-10-12,4777,0,EN,1
42646,0,1961,2013-05-28,2018-10-10,4778,0,EN,1
168376,0,1819,2013-10-16,2018-10-09,4779,0,EN,0
21827,1,1795,2013-11-12,2018-10-12,4780,0,EN,1
172173,0,3058,2010-05-29,2018-10-12,4781,0,ZH,0
64289,0,2347,2012-05-06,2018-10-09,4782,0,EN,0
879,1,1958,2013-05-25,2018-10-04,4783,0,EN,0
78,0,1633,2014-03-22,2018-09-10,4784,0,EN,0
2818114,0,714,2016-10-28,2018-10-12,4785,0,KO,0
1102,0,1975,2013-05-16,2018-10-12,4786,0,ES,0
967,0,2664,2011-06-23,2018-10-08,4787,0,EN,0
9237,1,1923,2013-07-03,2018-10-08,4788,0,EN,1
635,0,405,2017-08-19,2018-09-28,4789,0,EN,1
1919,0,645,2017-01-03,2018-10-10,4790,0,EN,1
11570,0,1884,2013-08-14,2018-10-11,4791,0,NO,1
739,1,1930,2013-06-12,2018-09-24,4792,0,EN,0
2274,0,1119,2015-09-18,2018-10-11,4793,0,ES,1
3301,0,2373,2012-04-13,2018-10-12,4794,0,EN,0
2845,0,945,2016-03-11,2018-10-12,4795,0,ES,1
1429,0,1815,2013-10-20,2018-10-09,4796,0,EN,1
8385,0,860,2016-06-04,2018-10-12,4797,0,EN,1
54943,1,1668,2014-03-19,2018-10-12,4798,0,EN,1
8933,0,2372,2012-03-23,2018-09-20,4799,0,PL,1
53301,0,1731,2014-01-15,2018-10-12,4800,0,FR,1
330,0,1726,2014-01-17,2018-10-09,4801,0,EN,0
77119,0,2070,2013-02-10,2018-10-12,4802,0,ES,0
149310,1,1538,2014-07-27,2018-10-12,4803,0,EN,1
15573,0,1382,2014-12-30,2018-10-12,4804,0,EN,1
2478,0,887,2016-05-08,2018-10-12,4805,0,ES,1
5506,1,1537,2014-07-28,2018-10-12,4806,0,EN,1
1603,0,194,2018-04-01,2018-10-12,4807,0,EN,0
278,1,1461,2014-04-16,2018-04-16,4808,1,EN,0
2907,1,641,2016-12-20,2018-09-22,4809,0,EN,1
2284,1,895,2016-04-28,2018-10-10,4810,0,FR,0
389,0,1995,2013-03-23,2018-09-08,4811,0,EN,0
9306,1,838,2016-06-01,2018-09-17,4812,0,EN,0
10153,1,2714,2011-05-04,2018-10-08,4813,0,EN,1
942,0,2243,2012-07-31,2018-09-21,4814,0,EN,0
4827,1,836,2016-06-22,2018-10-06,4815,0,EN,1
1262,1,2636,2011-07-17,2018-10-04,4816,0,EN,1
20516,1,1595,2014-05-30,2018-10-11,4817,0,FI,1
5166,1,1551,2014-07-09,2018-10-07,4818,0,EN,0
98220,0,2196,2012-10-07,2018-10-12,4819,0,EN,0
42682,1,607,2017-02-12,2018-10-12,4820,0,FR,1
18311,1,1649,2014-04-07,2018-10-12,4821,0,EN,1
248,1,1471,2014-10-01,2018-10-11,4822,0,EN,0
5162,1,1867,2013-08-26,2018-10-06,4823,0,EN,1
1215,1,933,2016-03-15,2018-10-04,4824,0,EN,0
1924,0,2614,2011-08-16,2018-10-12,4825,0,EN,1
891,0,2930,2010-09-19,2018-09-27,4826,0,EN,0
28121,0,2093,2013-01-15,2018-10-09,4827,0,EN,0
2585,1,415,2017-08-21,2018-10-10,4828,0,EN,1
170179,1,1152,2015-08-17,2018-10-12,4829,0,EN,1
241871,0,2368,2012-04-18,2018-10-12,4830,0,EN,1
742,1,1028,2015-11-24,2018-09-17,4831,0,EN,0
662,0,2344,2012-05-11,2018-10-11,4832,0,EN,0
842,1,1452,2014-10-15,2018-10-06,4833,0,EN,0
786,0,474,2017-05-28,2018-09-14,4834,0,EN,0
2217174,1,1764,2013-12-13,2018-10-12,4835,0,FR,0
7138,1,351,2017-10-25,2018-10-11,4836,0,TR,1
2247,1,2398,2012-03-19,2018-10-12,4837,0,EN,0
8677,0,2344,2012-05-06,2018-10-06,4838,0,EN,1
2159,1,3299,2009-09-29,2018-10-11,4839,0,EN,0
4011,0,2074,2013-02-03,2018-10-09,4840,0,EN,0
518592,0,2717,2011-04-09,2018-09-16,4841,0,EN,0
10417,0,933,2016-03-22,2018-10-11,4842,0,EN,0
3842,1,2068,2013-01-27,2018-09-26,4843,0,EN,1
475,0,1802,2013-10-27,2018-10-03,4844,0,FR,0
513,0,1441,2014-08-29,2018-08-09,4845,0,EN,0
24069,1,1274,2015-04-17,2018-10-12,4846,0,EN,1
149785,1,1403,2014-12-09,2018-10-12,4847,0,ES,0
794,0,2089,2013-01-02,2018-09-22,4848,0,EN,0
20961,1,1479,2014-09-24,2018-10-12,4849,0,EN,1
15640,1,803,2016-07-31,2018-10-12,4850,0,NL,1
146,0,938,2016-01-01,2018-07-27,4851,0,EN,0
4609,0,1810,2013-10-28,2018-10-12,4852,0,EN,1
2342,1,1647,2014-04-09,2018-10-12,4853,0,EN,1
4023,1,1477,2014-09-26,2018-10-12,4854,0,EN,1
8098,0,2293,2012-07-02,2018-10-12,4855,0,DE,0
1559,1,2500,2011-12-04,2018-10-08,4856,0,EN,1
3888,1,1558,2014-07-04,2018-10-09,4857,0,EN,1
3400,0,1465,2014-10-02,2018-10-06,4858,0,RU,1
17308,0,689,2016-11-21,2018-10-11,4859,0,EN,1
1924,0,1234,2015-05-25,2018-10-10,4860,0,DE,1
18863,1,1910,2013-07-20,2018-10-12,4861,0,EN,1
9426,0,568,2017-03-23,2018-10-12,4862,0,EN,1
5938,1,1711,2014-01-26,2018-10-03,4863,0,EN,1
2161,0,953,2016-03-03,2018-10-12,4864,0,EN,1
103130,0,1226,2015-06-04,2018-10-12,4865,0,RU,1
127516,0,1439,2014-11-03,2018-10-12,4866,0,EN,0
1142931,0,2206,2012-09-26,2018-10-11,4867,0,ES,0
842,0,3039,2010-06-13,2018-10-08,4868,0,ES,0
9743,0,1968,2013-05-19,2018-10-08,4869,0,EN,0
358,0,129,2018-04-03,2018-08-10,4870,0,PT,0
517,1,1643,2014-02-20,2018-08-21,4871,0,EN,0
7553,0,1646,2014-04-02,2018-10-04,4872,0,EN,1
8989,1,2393,2012-03-11,2018-09-29,4873,0,EN,1
98912,1,1559,2014-07-06,2018-10-12,4874,0,EN,1
4961,0,1876,2013-08-21,2018-10-10,4875,0,EN,1
119,0,1338,2015-02-04,2018-10-04,4876,0,EN,0
451,0,1534,2014-07-28,2018-10-09,4877,0,ES,0
3071,0,455,2017-07-14,2018-10-12,4878,0,EN,1
376,0,2104,2013-01-04,2018-10-09,4879,0,EN,0
108703,1,2189,2012-10-14,2018-10-12,4880,0,EN,1
344,0,351,2017-10-13,2018-09-29,4881,0,PT,0
3775,1,1455,2014-10-18,2018-10-12,4882,0,EN,1
151,0,239,2018-02-05,2018-10-02,4883,0,EN,0
461,0,3097,2010-03-24,2018-09-15,4884,0,EN,0
8859,1,2183,2012-10-20,2018-10-12,4885,0,EN,1
62524,0,2081,2013-01-30,2018-10-12,4886,0,DE,1
1566,0,1615,2014-02-09,2018-07-13,4887,0,FR,0
2946,0,1555,2014-07-08,2018-10-10,4888,0,EN,1
11741,1,1809,2013-10-29,2018-10-12,4889,0,EN,1
51680,0,1617,2014-05-09,2018-10-12,4890,0,EN,1
401,1,1133,2015-07-26,2018-09-01,4891,0,EN,0
1214,0,738,2016-10-04,2018-10-12,4892,0,EN,0
1395,0,671,2016-12-09,2018-10-11,4893,0,EN,1
27180,1,2838,2010-12-09,2018-09-16,4894,0,EN,0
171572,0,474,2017-06-25,2018-10-12,4895,0,KO,0
172057,1,2079,2013-02-01,2018-10-12,4896,0,EN,1
19571,1,1757,2013-12-20,2018-10-12,4897,0,RU,1
7630,0,2768,2011-03-02,2018-09-29,4898,0,EN,0
1402,0,1567,2014-06-22,2018-10-06,4899,0,JA,0
6721,1,2321,2012-05-29,2018-10-06,4900,0,EN,0
960,0,1730,2014-01-14,2018-10-10,4901,0,EN,0
39137,0,1524,2014-08-10,2018-10-12,4902,0,ES,0
2330,0,646,2017-01-04,2018-10-12,4903,0,EN,0
2701,0,1059,2015-11-18,2018-10-12,4904,0,EN,1
40926,1,1379,2014-12-29,2018-10-08,4905,0,EN,1
11049,1,361,2017-10-16,2018-10-12,4906,0,EN,1
74,0,3354,2009-08-01,2018-10-07,4907,0,EN,0
3485,1,2573,2011-09-26,2018-10-12,4908,0,EN,1
3158,1,1762,2013-12-15,2018-10-12,4909,0,FR,0
48858,0,2079,2013-02-01,2018-10-12,4910,0,EN,1
834,0,2229,2012-08-12,2018-09-19,4911,0,EN,0
6416,0,836,2016-06-28,2018-10-12,4912,0,EN,1
18940,1,1358,2015-01-23,2018-10-12,4913,0,EN,1
8215,0,1069,2015-11-08,2018-10-12,4914,0,EN,1
5250,1,249,2018-02-05,2018-10-12,4915,0,EN,1
517,0,1017,2015-11-17,2018-08-30,4916,0,TH,0
2802,0,437,2017-07-22,2018-10-02,4917,0,FR,1
7890,1,2420,2012-02-25,2018-10-11,4918,0,EN,1
13600,1,1776,2013-11-19,2018-09-30,4919,0,EN,0
49,0,1086,2015-10-16,2018-10-06,4920,0,EN,0
2177,1,1830,2013-08-27,2018-08-31,4921,0,EN,0
4007,1,2075,2013-02-01,2018-10-08,4922,0,EN,1
6973,0,2289,2012-07-06,2018-10-12,4923,0,FR,1
14802,0,683,2016-11-12,2018-09-26,4924,0,EN,1
348,0,1865,2013-08-17,2018-09-25,4925,0,FR,0
1993,1,205,2018-03-21,2018-10-12,4926,0,EN,1
18017,1,1661,2014-03-26,2018-10-12,4927,0,EN,1
7558,0,878,2016-05-17,2018-10-12,4928,0,TH,1
2925,1,964,2016-02-21,2018-10-12,4929,0,EN,0
1638,1,1389,2014-12-14,2018-10-03,4930,0,EN,0
12910,0,1261,2015-04-30,2018-10-12,4931,0,JA,1
31662,1,1812,2013-10-25,2018-10-11,4932,0,EN,1
2209,0,1648,2013-11-21,2018-05-27,4933,1,EN,0
1015,0,1808,2013-10-27,2018-10-09,4934,0,EN,0
788,1,2297,2012-06-15,2018-09-29,4935,0,EN,0
7382,0,2373,2012-04-13,2018-10-12,4936,0,EN,1
17933,1,707,2016-11-04,2018-10-12,4937,0,EN,1
1426,0,1136,2015-08-24,2018-10-03,4938,0,RU,0
3852,0,402,2017-09-03,2018-10-10,4939,0,DE,0
7455,0,1785,2013-11-21,2018-10-11,4940,0,RU,1
7878,1,213,2018-03-13,2018-10-12,4941,0,PT,1
1246,0,291,2017-12-12,2018-09-29,4942,0,EN,1
8764,1,1790,2013-11-16,2018-10-11,4943,0,PL,0
8014,1,377,2017-09-30,2018-10-12,4944,0,ES,1
16167,0,2226,2012-08-25,2018-09-29,4945,0,EN,0
125030,0,2017,2013-04-04,2018-10-12,4946,0,ES,0
9972,1,1566,2014-06-28,2018-10-11,4947,0,EN,1
3570,1,990,2016-01-24,2018-10-10,4948,0,EN,1
4460,0,1074,2015-10-18,2018-09-26,4949,0,EN,0
627,0,1269,2015-04-17,2018-10-07,4950,0,EN,0
14398,1,592,2017-02-27,2018-10-12,4951,0,EN,1
34034,0,2994,2010-08-01,2018-10-12,4952,0,ES,1
3437,0,3168,2010-01-25,2018-09-28,4953,0,EN,1
2775,0,2045,2013-03-06,2018-10-11,4954,0,EN,0
56603,1,1216,2015-06-10,2018-10-08,4955,0,EN,1
2150,1,604,2017-02-15,2018-10-12,4956,0,EN,1
238125,0,434,2017-08-04,2018-10-12,4957,0,HU,0
2594,0,1838,2013-09-30,2018-10-12,4958,0,EN,1
943,0,862,2016-06-01,2018-10-11,4959,0,EN,1
13380292,0,800,2016-08-03,2018-10-12,4960,0,KO,0
714436,0,2171,2012-11-01,2018-10-12,4961,0,EN,0
1278,0,935,2016-03-20,2018-10-11,4962,0,EN,1
2545,0,2421,2012-01-21,2018-09-07,4963,0,EN,0
1107,0,927,2016-03-27,2018-10-10,4964,0,RU,0
28127,1,1034,2015-12-13,2018-10-12,4965,0,DE,1
229,1,994,2016-01-11,2018-10-01,4966,0,EN,0
872,1,497,2017-06-02,2018-10-12,4967,0,IT,0
21942,0,1195,2015-06-22,2018-09-29,4968,0,EN,0
9031,1,708,2016-11-03,2018-10-12,4969,0,FR,1
22866,1,4016,2007-10-14,2018-10-12,4970,0,EN,1
494191,1,2307,2012-06-18,2018-10-12,4971,0,EN,0
1694,0,2346,2012-05-09,2018-10-11,4972,0,EN,0
758,0,2166,2012-11-05,2018-10-11,4973,0,EN,0
2538,0,345,2017-11-01,2018-10-12,4974,0,EN,1
84680,1,3087,2010-04-30,2018-10-12,4975,0,EN,1
8186,0,1523,2014-08-11,2018-10-12,4976,0,EN,1
1388,1,1754,2013-11-21,2018-09-10,4977,0,ZH,0
2388,1,2060,2013-02-04,2018-09-26,4978,0,EN,0
43939,0,1108,2015-09-29,2018-10-11,4979,0,EN,1
53630,0,1878,2013-08-21,2018-10-12,4980,0,EN,1
21231,1,1086,2015-10-22,2018-10-12,4981,0,EN,1
5904,1,2325,2012-05-30,2018-10-11,4982,0,EN,0
111073,0,2332,2012-05-24,2018-10-12,4983,0,EN,1
3645,1,2408,2012-03-09,2018-10-12,4984,0,EN,1
505,0,657,2016-10-24,2018-08-12,4985,0,RU,0
2257,0,338,2017-11-06,2018-10-10,4986,0,TR,1
1059,0,1930,2013-06-29,2018-10-11,4987,0,EN,0
486,1,928,2016-03-26,2018-10-10,4988,0,EN,0
7694,1,1012,2016-01-02,2018-10-10,4989,0,DE,1
2246,0,940,2016-03-16,2018-10-12,4990,0,EN,1
653,0,1010,2016-01-06,2018-10-12,4991,0,EN,0
1799,0,1220,2015-06-05,2018-10-07,4992,0,EN,1
13579,1,1020,2015-12-27,2018-10-12,4993,0,EN,1
4250,1,1761,2013-12-16,2018-10-12,4994,0,EN,1
365,1,2094,2012-12-07,2018-09-01,4995,0,EN,0
17604,1,621,2017-01-29,2018-10-12,4996,0,EN,1
40048,1,1336,2015-02-14,2018-10-12,4997,0,EN,1
2976,0,1259,2015-04-12,2018-09-22,4998,0,EN,1
6667,0,1301,2015-03-21,2018-10-12,4999,0,EN,1
13503,1,2241,2012-08-22,2018-10-11,5000,0,ZH,1
28101,1,605,2017-02-11,2018-10-09,5001,0,DE,1
603673,1,3378,2009-07-10,2018-10-09,5002,0,EN,0
59717,1,640,2017-01-10,2018-10-12,5003,0,EN,1
25564,1,2986,2010-07-19,2018-09-21,5004,0,EN,0
6728,0,4012,2007-10-18,2018-10-12,5005,0,EN,1
143051,0,1568,2014-06-27,2018-10-12,5006,0,RU,1
2135,0,2285,2012-07-04,2018-10-06,5007,0,EN,0
49099,0,1995,2013-04-15,2018-10-01,5008,0,SV,0
6757,0,569,2017-03-21,2018-10-11,5009,0,RU,1
2843,1,1657,2014-03-30,2018-10-12,5010,0,EN,1
147,0,1159,2015-06-16,2018-08-18,5011,0,EN,0
2891,0,1561,2014-07-04,2018-10-12,5012,0,EN,1
770,1,616,2017-02-03,2018-10-12,5013,0,DA,0
3965,1,2923,2010-10-11,2018-10-12,5014,0,EN,0
6181,1,1996,2013-04-23,2018-10-10,5015,0,EN,1
13780,1,2309,2012-06-16,2018-10-12,5016,0,EN,1
7520,0,1111,2015-09-24,2018-10-09,5017,0,ES,0
771,0,1010,2015-12-21,2018-09-26,5018,0,EN,0
3388,1,1815,2013-10-23,2018-10-12,5019,0,DE,1
12176,1,2002,2013-04-19,2018-10-12,5020,0,EN,1
4234,0,1907,2013-07-23,2018-10-12,5021,0,EN,0
3873,0,2141,2012-12-01,2018-10-12,5022,0,EN,1
531,0,2000,2013-04-11,2018-10-02,5023,0,EN,0
80656,0,2248,2012-08-16,2018-10-12,5024,0,EN,1
2412,1,915,2016-03-31,2018-10-02,5025,0,DE,1
13716,1,1580,2014-06-11,2018-10-08,5026,0,ES,1
1043,1,1999,2013-04-12,2018-10-02,5027,0,EN,0
1354,0,2226,2012-09-07,2018-10-12,5028,0,EN,0
125557,1,1799,2013-11-08,2018-10-12,5029,0,EN,0
4554,0,723,2016-10-18,2018-10-11,5030,0,ZH,0
2019,0,1560,2014-06-30,2018-10-07,5031,0,EN,1
4833,0,743,2016-09-11,2018-09-24,5032,0,EN,1
1752,0,2019,2013-03-31,2018-10-10,5033,0,DE,0
5901,1,1574,2014-06-17,2018-10-08,5034,0,EN,1
1310,1,1289,2015-04-02,2018-10-12,5035,0,DE,1
514,1,1100,2015-10-05,2018-10-09,5036,0,EN,0
1425,1,1077,2015-10-24,2018-10-05,5037,0,EN,0
2811,1,542,2017-04-17,2018-10-11,5038,0,EN,1
695,0,1158,2015-08-11,2018-10-12,5039,0,FR,0
1502,1,1409,2014-11-28,2018-10-07,5040,0,EN,0
4995,1,909,2016-04-11,2018-10-07,5041,0,EN,1
56,0,592,2017-02-26,2018-10-11,5042,0,EN,0
1257998,1,1467,2014-10-06,2018-10-12,5043,0,EN,0
1227,0,1913,2013-07-13,2018-10-08,5044,0,FR,0
1866,1,1522,2014-07-16,2018-09-15,5045,0,EN,0
777,1,720,2016-10-06,2018-09-26,5046,0,DE,0
3745,0,2415,2012-03-02,2018-10-12,5047,0,EN,1
9790,1,2493,2011-12-14,2018-10-11,5048,0,EN,1
1513,0,898,2016-04-22,2018-10-07,5049,0,EN,0
4662,1,878,2016-05-16,2018-10-11,5050,0,EN,1
1044023,1,2181,2012-10-22,2018-10-12,5051,0,DE,0
521,0,593,2017-02-26,2018-10-12,5052,0,EN,0
259,0,941,2016-02-08,2018-09-06,5053,0,EN,0
568,0,614,2017-02-05,2018-10-12,5054,0,EN,0
2084,1,1327,2015-02-23,2018-10-12,5055,0,DE,0
1438,1,3501,2009-03-12,2018-10-12,5056,0,EN,0
1077,1,872,2016-05-23,2018-10-12,5057,0,EN,0
3370,1,1505,2014-08-29,2018-10-12,5058,0,ZH,0
115,0,2240,2012-08-09,2018-09-27,5059,0,PL,0
57558,0,2182,2012-10-20,2018-10-11,5060,0,DE,1
2155,0,2131,2012-12-10,2018-10-11,5061,0,EN,1
2579,0,2118,2012-07-10,2018-04-28,5062,1,OTHER,0
23983,0,1475,2014-09-25,2018-10-09,5063,0,FR,1
1640,0,1625,2014-05-01,2018-10-12,5064,0,EN,1
1390,0,1552,2014-07-11,2018-10-10,5065,0,EN,0
391141,0,2017,2013-03-16,2018-09-23,5066,0,SV,0
1720,1,1105,2015-09-30,2018-10-09,5067,0,ES,0
15042,1,1670,2014-03-12,2018-10-07,5068,0,EN,1
2670,1,1565,2014-06-27,2018-10-09,5069,0,EN,0
3637,1,238,2018-02-16,2018-10-12,5070,0,EN,1
7128464,1,2101,2013-01-10,2018-10-12,5071,0,EN,0
1019,0,323,2017-11-10,2018-09-29,5072,0,EN,0
1420,0,2806,2011-01-27,2018-10-03,5073,0,EN,0
4132,0,744,2016-09-28,2018-10-12,5074,0,EN,0
12151,0,1968,2013-05-19,2018-10-08,5075,0,IT,1
161,0,1400,2014-10-15,2018-08-15,5076,0,EN,0
16660,1,989,2016-01-24,2018-10-09,5077,0,EN,1
400,1,1240,2015-04-09,2018-08-31,5078,0,EN,0
2021,0,2316,2012-05-25,2018-09-27,5079,0,EN,0
4212,0,2373,2012-03-23,2018-09-21,5080,0,ZH,0
9941,1,191,2018-04-04,2018-10-12,5081,0,EN,1
47911,1,1544,2014-07-20,2018-10-11,5082,0,EN,1
3490,1,1248,2015-05-13,2018-10-12,5083,0,EN,0
77117,1,2761,2011-03-22,2018-10-12,5084,0,EN,1
1845,0,2564,2011-10-03,2018-10-10,5085,0,EN,0
279724,1,3490,2009-03-06,2018-09-25,5086,0,EN,0
224,0,2022,2013-01-11,2018-07-26,5087,0,EN,0
3356,1,827,2016-07-06,2018-10-11,5088,0,EN,1
6622,0,2101,2012-12-29,2018-09-30,5089,0,EN,0
2809,0,1071,2015-11-06,2018-10-12,5090,0,FR,0
10864,1,2431,2012-02-15,2018-10-12,5091,0,EN,1
32525,0,2759,2011-03-24,2018-10-12,5092,0,EN,0
20033,1,1443,2014-10-19,2018-10-01,5093,0,EN,0
284261,1,1444,2014-10-29,2018-10-12,5094,0,EN,0
5117,1,591,2017-02-28,2018-10-12,5095,0,DE,1
207,0,820,2016-07-09,2018-10-07,5096,0,EN,0
12796,1,1196,2015-04-18,2018-07-27,5097,0,ES,0
581,0,1788,2013-11-18,2018-10-11,5098,0,EN,0
5635,0,1961,2013-05-26,2018-10-08,5099,0,EN,1
2589,0,1679,2014-02-14,2018-09-20,5100,0,EN,1
448,0,1585,2014-06-03,2018-10-05,5101,0,EN,0
45039,1,1926,2013-06-18,2018-09-26,5102,0,EN,1
1799,0,1009,2015-12-18,2018-09-22,5103,0,EN,0
261,0,1387,2014-01-12,2017-10-30,5104,1,OTHER,0
114072,0,2006,2013-04-15,2018-10-12,5105,0,DE,1
2590,0,658,2016-12-18,2018-10-07,5106,0,EN,0
3189,0,1173,2015-07-27,2018-10-12,5107,0,EN,0
2329,1,1899,2013-07-20,2018-10-01,5108,0,FR,0
10154651,0,1715,2014-01-31,2018-10-12,5109,0,DE,0
15146,1,2106,2013-01-05,2018-10-12,5110,0,ES,1
3513,1,2662,2011-06-27,2018-10-10,5111,0,EN,1
46874,0,1251,2015-05-10,2018-10-12,5112,0,EN,1
8853,1,256,2018-01-29,2018-10-12,5113,0,EN,1
7245,0,1604,2014-05-22,2018-10-12,5114,0,EN,0
3019,1,1611,2014-05-07,2018-10-04,5115,0,EN,1
1277,0,1327,2015-02-23,2018-10-12,5116,0,EN,0
6442,0,2290,2012-07-05,2018-10-12,5117,0,EN,0
6310,1,1806,2013-11-01,2018-10-12,5118,0,EN,1
1117,0,1625,2014-04-15,2018-09-26,5119,0,EN,0
7844,1,520,2017-05-10,2018-10-12,5120,0,EN,1
1094,0,1082,2015-10-26,2018-10-12,5121,0,EN,0
28102,1,1949,2013-05-25,2018-09-25,5122,0,PT,0
