i,j,x
1751,3636,TRUE
1196,3641,TRUE
3890,3641,TRUE
3891,3641,TRUE
1084,3642,TRUE
1923,3645,TRUE
1924,3645,TRUE
236,3647,TRUE
2301,3647,TRUE
198,3648,TRUE
325,3648,TRUE
1069,3648,TRUE
1546,3651,TRUE
1966,3652,TRUE
2971,3652,TRUE
3064,3652,TRUE
793,3653,TRUE
2236,3653,TRUE
2164,3654,TRUE
56,3655,TRUE
1430,3656,TRUE
1804,3658,TRUE
1142,3659,TRUE
2515,3660,TRUE
2516,3660,TRUE
3858,3660,TRUE
3859,3660,TRUE
528,3665,TRUE
2218,3665,TRUE
2331,3669,TRUE
153,3670,TRUE
669,3670,TRUE
2163,3670,TRUE
2772,3671,TRUE
880,3679,TRUE
2800,3681,TRUE
3684,3683,TRUE
3683,3684,TRUE
384,3686,TRUE
609,3687,TRUE
2147,3688,TRUE
2359,3688,TRUE
2876,3688,TRUE
3344,3688,TRUE
2417,3689,TRUE
2050,3690,TRUE
3363,3690,TRUE
1536,3691,TRUE
1750,3691,TRUE
1186,3693,TRUE
1201,3693,TRUE
3036,3694,TRUE
2218,3697,TRUE
3698,3697,TRUE
2218,3698,TRUE
3697,3698,TRUE
2632,3699,TRUE
2777,3700,TRUE
1184,3702,TRUE
1066,3703,TRUE
2628,3703,TRUE
3704,3703,TRUE
1066,3704,TRUE
2628,3704,TRUE
3703,3704,TRUE
2337,3705,TRUE
1195,3706,TRUE
2591,3706,TRUE
1448,3707,TRUE
2332,3708,TRUE
2337,3708,TRUE
3774,3708,TRUE
3710,3709,TRUE
3709,3710,TRUE
415,3711,TRUE
3034,3712,TRUE
3066,3712,TRUE
1671,3717,TRUE
1683,3717,TRUE
3486,3717,TRUE
1045,3723,TRUE
1184,3724,TRUE
1739,3725,TRUE
3726,3725,TRUE
1739,3726,TRUE
3725,3726,TRUE
3622,3727,TRUE
871,3730,TRUE
22,3732,TRUE
1235,3734,TRUE
3089,3735,TRUE
1463,3736,TRUE
3737,3736,TRUE
3738,3736,TRUE
1463,3737,TRUE
3736,3737,TRUE
3738,3737,TRUE
1463,3738,TRUE
3736,3738,TRUE
3737,3738,TRUE
3374,3740,TRUE
2500,3742,TRUE
1587,3746,TRUE
1385,3747,TRUE
2299,3747,TRUE
2482,3747,TRUE
2657,3747,TRUE
1587,3748,TRUE
1682,3748,TRUE
3750,3749,TRUE
3749,3750,TRUE
3625,3751,TRUE
3486,3752,TRUE
3755,3754,TRUE
3754,3755,TRUE
3757,3756,TRUE
3756,3757,TRUE
3761,3760,TRUE
3760,3761,TRUE
194,3763,TRUE
1332,3763,TRUE
3510,3763,TRUE
608,3767,TRUE
1184,3767,TRUE
2114,3769,TRUE
535,3771,TRUE
1751,3771,TRUE
3708,3774,TRUE
415,3777,TRUE
1753,3777,TRUE
1215,3778,TRUE
2443,3778,TRUE
3779,3778,TRUE
1215,3779,TRUE
2443,3779,TRUE
3778,3779,TRUE
1494,3780,TRUE
2578,3781,TRUE
3338,3781,TRUE
1494,3782,TRUE
2212,3784,TRUE
1074,3785,TRUE
2761,3790,TRUE
1226,3791,TRUE
2683,3791,TRUE
1669,3792,TRUE
1867,3792,TRUE
2508,3793,TRUE
1916,3794,TRUE
2508,3796,TRUE
3359,3797,TRUE
2513,3798,TRUE
3799,3798,TRUE
2513,3799,TRUE
3798,3799,TRUE
1494,3803,TRUE
2297,3805,TRUE
2539,3807,TRUE
2965,3807,TRUE
1258,3808,TRUE
2297,3809,TRUE
3465,3809,TRUE
2789,3814,TRUE
1536,3815,TRUE
3817,3816,TRUE
3818,3816,TRUE
3816,3817,TRUE
3818,3817,TRUE
3816,3818,TRUE
3817,3818,TRUE
2405,3819,TRUE
2644,3823,TRUE
3824,3823,TRUE
3827,3823,TRUE
3823,3824,TRUE
3826,3825,TRUE
3825,3826,TRUE
3823,3827,TRUE
1104,3830,TRUE
2221,3830,TRUE
967,3832,TRUE
2959,3832,TRUE
3315,3832,TRUE
2173,3833,TRUE
157,3835,TRUE
1561,3835,TRUE
1575,3838,TRUE
1494,3839,TRUE
1496,3839,TRUE
459,3840,TRUE
2445,3847,TRUE
2405,3848,TRUE
2749,3849,TRUE
138,3850,TRUE
459,3851,TRUE
1196,3853,TRUE
1234,3853,TRUE
1469,3854,TRUE
2425,3854,TRUE
2439,3854,TRUE
1744,3856,TRUE
2515,3858,TRUE
2516,3858,TRUE
3660,3858,TRUE
3859,3858,TRUE
2515,3859,TRUE
2516,3859,TRUE
3660,3859,TRUE
3858,3859,TRUE
1742,3860,TRUE
1166,3861,TRUE
2886,3863,TRUE
3865,3864,TRUE
3864,3865,TRUE
3312,3867,TRUE
3353,3868,TRUE
3876,3868,TRUE
1534,3869,TRUE
415,3871,TRUE
159,3872,TRUE
3873,3872,TRUE
159,3873,TRUE
3872,3873,TRUE
853,3874,TRUE
1187,3874,TRUE
1252,3874,TRUE
3496,3874,TRUE
325,3875,TRUE
1125,3875,TRUE
1870,3875,TRUE
3868,3876,TRUE
1231,3878,TRUE
2634,3880,TRUE
1589,3881,TRUE
2952,3883,TRUE
415,3885,TRUE
198,3886,TRUE
1069,3886,TRUE
1509,3886,TRUE
2460,3886,TRUE
242,3887,TRUE
2168,3889,TRUE
3641,3890,TRUE
3891,3890,TRUE
3641,3891,TRUE
3890,3891,TRUE
1323,3892,TRUE
2236,3896,TRUE
2527,3898,TRUE
3238,3898,TRUE
2669,3899,TRUE
3412,3905,TRUE
1303,3907,TRUE
3908,3907,TRUE
3907,3908,TRUE
2496,3909,TRUE
2596,3909,TRUE
793,3912,TRUE
2248,3912,TRUE
2236,3913,TRUE
2972,3919,TRUE
1365,3920,TRUE
3921,3920,TRUE
1365,3921,TRUE
3920,3921,TRUE
2004,3924,TRUE
2030,3924,TRUE
2662,3924,TRUE
3926,3925,TRUE
3925,3926,TRUE
120,3932,TRUE
3017,3932,TRUE
3991,3938,TRUE
1299,3941,TRUE
3956,3955,TRUE
3955,3956,TRUE
2933,3959,TRUE
1364,3961,TRUE
1621,3961,TRUE
2636,3961,TRUE
1366,3962,TRUE
215,3968,TRUE
1923,3969,TRUE
3970,3969,TRUE
3984,3969,TRUE
3969,3970,TRUE
1359,3971,TRUE
2553,3971,TRUE
3978,3977,TRUE
3977,3978,TRUE
1405,3979,TRUE
3119,3979,TRUE
1954,3981,TRUE
1376,3982,TRUE
2731,3983,TRUE
3969,3984,TRUE
1963,3986,TRUE
1964,3986,TRUE
2577,3987,TRUE
2746,3987,TRUE
4042,3987,TRUE
135,3990,TRUE
3938,3991,TRUE
278,3992,TRUE
219,3997,TRUE
2618,3998,TRUE
3035,3999,TRUE
4000,3999,TRUE
3035,4000,TRUE
3999,4000,TRUE
1925,4004,TRUE
2103,4005,TRUE
1936,4006,TRUE
2718,4008,TRUE
1403,4009,TRUE
2301,4009,TRUE
56,4013,TRUE
4017,4016,TRUE
4018,4016,TRUE
4016,4017,TRUE
4018,4017,TRUE
4016,4018,TRUE
4017,4018,TRUE
1524,4019,TRUE
2241,4019,TRUE
2264,4019,TRUE
2527,4019,TRUE
3238,4019,TRUE
1311,4024,TRUE
2973,4031,TRUE
2974,4034,TRUE
2577,4042,TRUE
3987,4042,TRUE
4056,4055,TRUE
4055,4056,TRUE
1397,4057,TRUE
